text,language,label,label_num,clean_text
నీ అమ్మనూ దెంగా అంటూ విరోధి పార్టీలు అంటున్నాయి  ,Telugu ,abusive,0,నీ అమ్మనూ దెంగా అంటూ విరోధి పార్టీలు అంటున్నాయి
నీ అమ్మను దెంగా అని ప్రజలు చెప్పేలా పాలన ఉంది  ,Telugu ,abusive,0,నీ అమ్మను దెంగా అని ప్రజలు చెప్పేలా పాలన ఉంది
నీ కూతుర్ని దెంగా అనేలా ప్రజల ఆగ్రహం  ,Telugu ,abusive,0,నీ కూతుర్ని దెంగా అనేలా ప్రజల ఆగ్రహం
నీ నోట్లో నా సుల్లీ పెట్టి మాట్లాడుతున్నావు అన్నట్టు విరోధం  ,Telugu ,abusive,0,నీ నోట్లో నా సుల్లీ పెట్టి మాట్లాడుతున్నావు అన్నట్టు విరోధం
నీ పళ్ళు సూపర్ అంటూ చీల్చి మాట్లాడుతున్నావు  ,Telugu ,abusive,0,నీ పళ్ళు సూపర్ అంటూ చీల్చి మాట్లాడుతున్నావు
నీ పాయల్ మధ్యలో నా సుల్లీ వేసి మాటలాడుతున్నావు  ,Telugu ,abusive,0,నీ పాయల్ మధ్యలో నా సుల్లీ వేసి మాటలాడుతున్నావు
నీ పెళ్లాన్ని దెంగా అన్నట్టు సంస్కార భంగం  ,Telugu ,abusive,0,నీ పెళ్లాన్ని దెంగా అన్నట్టు సంస్కార భంగం
నీ పూకు చెకుత కలుషితమైన మాటలే  ,Telugu ,abusive,0,నీ పూకు చెకుత కలుషితమైన మాటలే
నీ పూకులో నా గుద్ద పెట్టి ప్రభుత్వాన్ని నడుపుతున్నావు  ,Telugu ,abusive,0,నీ పూకులో నా గుద్ద పెట్టి ప్రభుత్వాన్ని నడుపుతున్నావు
నీ పూకులో నా సుల్లీ పెట్టి నీ మాటలు చెత్తగా మారాయి  ,Telugu ,abusive,0,నీ పూకులో నా సుల్లీ పెట్టి నీ మాటలు చెత్తగా మారాయి
నీ అక్కని పండ్లు దెంగా అన్నట్టు అన్యాయం  ,Telugu ,abusive,0,నీ అక్కని పండ్లు దెంగా అన్నట్టు అన్యాయం
నీ గుద్ధా లా గుద్దు పెడతా అన్నట్టు ఓటర్ల మీద తప్పుడు ప్రయోగం  ,Telugu ,abusive,0,నీ గుద్ధా లా గుద్దు పెడతా అన్నట్టు ఓటర్ల మీద తప్పుడు ప్రయోగం
నీ పూకుల నా మడ్డా అన్నట్టే అబద్ధాల రాజ్యం  ,Telugu ,abusive,0,నీ పూకుల నా మడ్డా అన్నట్టే అబద్ధాల రాజ్యం
నిహార్ లాంటి బండా పూకు మాటలు ప్రచారంగా మారాయి  ,Telugu ,abusive,0,నిహార్ లాంటి బండా పూకు మాటలు ప్రచారంగా మారాయి
నిన్ను దెంగుతా అన్నట్టే ప్రజల ఆగ్రహం  ,Telugu ,abusive,0,నిన్ను దెంగుతా అన్నట్టే ప్రజల ఆగ్రహం
నువ్వు నీ ఎండిపోయిన సుల్లీతో నడుపుతున్న రాజకీయాలు  ,Telugu ,abusive,0,నువ్వు నీ ఎండిపోయిన సుల్లీతో నడుపుతున్న రాజకీయాలు
పాకీ ముండా లాంటి సభలు ప్రజలను విసుగ పెడుతున్నాయి  ,Telugu ,abusive,0,పాకీ ముండా లాంటి సభలు ప్రజలను విసుగ పెడుతున్నాయి
పెద్ద సల్లాధి నాయకత్వం నీకే చెల్లింది  ,Telugu ,abusive,0,పెద్ద సల్లాధి నాయకత్వం నీకే చెల్లింది
పిచ్చి పూకోడా నాయకులు పాలనలో ఉండకూడదు  ,Telugu ,abusive,0,పిచ్చి పూకోడా నాయకులు పాలనలో ఉండకూడదు
పిచ్చి పూకుదానా లాంటి ప్రసంగాలు  ,Telugu ,abusive,0,పిచ్చి పూకుదానా లాంటి ప్రసంగాలు
పియ్య తిన్నావా రా మోసగాడా  ,Telugu ,abusive,0,పియ్య తిన్నావా రా మోసగాడా
పోయి వొంగు రా అని ప్రజలు చెప్పేలా చేశావు  ,Telugu ,abusive,0,పోయి వొంగు రా అని ప్రజలు చెప్పేలా చేశావు
నీ పూకు పగలదెంగుతా అన్నట్టు రోజూ మీడియా నిండుతుంది  ,Telugu ,abusive,0,నీ పూకు పగలదెంగుతా అన్నట్టు రోజూ మీడియా నిండుతుంది
"పూకు, డిమ్మా, పప్పా, బొక్కా లాంటి మాటలే సభలో వినిపిస్తున్నాయి  ",Telugu ,abusive,0,పూకు డిమ్మా పప్పా బొక్కా లాంటి మాటలే సభలో వినిపిస్తున్నాయి
పూకు చించు అని ఓటర్లు తిరగబడుతున్నారు  ,Telugu ,abusive,0,పూకు చించు అని ఓటర్లు తిరగబడుతున్నారు
పూక్చి నా కొడకా అనేలా స్పందన ఉంది  ,Telugu ,abusive,0,పూక్చి నా కొడకా అనేలా స్పందన ఉంది
పుక్కు నాకూ అనేలా తిట్టేస్తున్నారు  ,Telugu ,abusive,0,పుక్కు నాకూ అనేలా తిట్టేస్తున్నారు
పూకు పేక అడిస్తా అన్నట్టు న్యాయం లేదు  ,Telugu ,abusive,0,పూకు పేక అడిస్తా అన్నట్టు న్యాయం లేదు
పుత్థి మాటలతో ప్రజలను మోసం చేస్తున్నావు  ,Telugu ,abusive,0,పుత్థి మాటలతో ప్రజలను మోసం చేస్తున్నావు
సచినోడా నీ వెధవ నాయకత్వం మిగిలింది  ,Telugu ,abusive,0,సచినోడా నీ వెధవ నాయకత్వం మిగిలింది
సల్లూ దెంగుతా అన్నట్టు నీ ప్రభుత్వ తీరు  ,Telugu ,abusive,0,సల్లూ దెంగుతా అన్నట్టు నీ ప్రభుత్వ తీరు
సనాలో బోచ్చో అనేలా అవమానాలు  ,Telugu ,abusive,0,సనాలో బోచ్చో అనేలా అవమానాలు
శాటా వేషాలు వేసి ప్రజల దృష్టిని మాయ చేస్తున్నావు  ,Telugu ,abusive,0,శాటా వేషాలు వేసి ప్రజల దృష్టిని మాయ చేస్తున్నావు
శ్రవణ్ లేదా కొండా వెర్రి పూకు లాంటి నాయకత్వం  ,Telugu ,abusive,0,శ్రవణ్ లేదా కొండా వెర్రి పూకు లాంటి నాయకత్వం
సులీ పట్టి మాట్లాడే నీచ నాయకులు ప్రజలకు దుర్మార్గం  ,Telugu ,abusive,0,సులీ పట్టి మాట్లాడే నీచ నాయకులు ప్రజలకు దుర్మార్గం
తేజా లేదా అడవి పూకు లాంటి వ్యాఖ్యలు  ,Telugu ,abusive,0,తేజా లేదా అడవి పూకు లాంటి వ్యాఖ్యలు
తేజా త్రివిక్రమ్ – అడవి పూకు అని విరోధుల కామెంట్  ,Telugu ,abusive,0,తేజా త్రివిక్రమ్ అడవి పూకు అని విరోధుల కామెంట్
తుర్కు వాలగొడతా అనేలా మాటలు చెప్పడం  ,Telugu ,abusive,0,తుర్కు వాలగొడతా అనేలా మాటలు చెప్పడం
వట్టకాయి లాంటి నీ పాలన ప్రజలను హేళన చేస్తోంది  ,Telugu ,abusive,0,వట్టకాయి లాంటి నీ పాలన ప్రజలను హేళన చేస్తోంది
వట్టాలు లాంటి నీ హామీలు వృథా  ,Telugu ,abusive,0,వట్టాలు లాంటి నీ హామీలు వృథా
వెధవా మాటలు జాగ్రత్తగా వాడుకో  ,Telugu ,abusive,0,వెధవా మాటలు జాగ్రత్తగా వాడుకో
వెర్రి పూకా నాయకత్వం నాశనం చేస్తోంది  ,Telugu ,abusive,0,వెర్రి పూకా నాయకత్వం నాశనం చేస్తోంది
వొంగో పెట్టి దెంగుతా లంజా అనేలా వాగ్దానాలు ఉన్నవి  ,Telugu ,abusive,0,వొంగో పెట్టి దెంగుతా లంజా అనేలా వాగ్దానాలు ఉన్నవి
పూకు  ,Telugu ,abusive,0,పూకు
లంగా  ,Telugu ,abusive,0,లంగా
దెంగు  ,Telugu ,abusive,0,దెంగు
మోడ్డా  ,Telugu ,abusive,0,మోడ్డా
గుద్ద  ,Telugu ,abusive,0,గుద్ద
సుల్లీ  ,Telugu ,abusive,0,సుల్లీ
లంజా  ,Telugu ,abusive,0,లంజా
కుక్క  ,Telugu ,abusive,0,కుక్క
పుక్కు  ,Telugu ,abusive,0,పుక్కు
కొడకా  ,Telugu ,abusive,0,కొడకా
చీకు  ,Telugu ,abusive,0,చీకు
పుత్తి  ,Telugu ,abusive,0,పుత్తి
చిత్తు  ,Telugu ,abusive,0,చిత్తు
బోచ్చు  ,Telugu ,abusive,0,బోచ్చు
బోసుడి  ,Telugu ,abusive,0,బోసుడి
మల్లు  ,Telugu ,abusive,0,మల్లు
వెధవ  ,Telugu ,abusive,0,వెధవ
దద్దమ్మ  ,Telugu ,abusive,0,దద్దమ్మ
దొడ్డ  ,Telugu ,abusive,0,దొడ్డ
దాడి  ,Telugu ,abusive,0,దాడి
కుత్తా  ,Telugu ,abusive,0,కుత్తా
పిప్పి  ,Telugu ,abusive,0,పిప్పి
దెబ్బ  ,Telugu ,abusive,0,దెబ్బ
కొజ్జా  ,Telugu ,abusive,0,కొజ్జా
దెంగినవాడు  ,Telugu ,abusive,0,దెంగినవాడు
గూబి  ,Telugu ,abusive,0,గూబి
గడ్డం  ,Telugu ,abusive,0,గడ్డం
బండా  ,Telugu ,abusive,0,బండా
తిన్నావా  ,Telugu ,abusive,0,తిన్నావా
గజ్జి  ,Telugu ,abusive,0,గజ్జి
మడ్డా  ,Telugu ,abusive,0,మడ్డా
బొమ్మ  ,Telugu ,abusive,0,బొమ్మ
బొచ్చు  ,Telugu ,abusive,0,బొచ్చు
తలకొట్ట  ,Telugu ,abusive,0,తలకొట్ట
తలలేని  ,Telugu ,abusive,0,తలలేని
సల్లాధి  ,Telugu ,abusive,0,సల్లాధి
తురుము  ,Telugu ,abusive,0,తురుము
బొక్క  ,Telugu ,abusive,0,బొక్క
కురికించి  ,Telugu ,abusive,0,కురికించి
చిమ్పి  ,Telugu ,abusive,0,చిమ్పి
నోటిలో  ,Telugu ,abusive,0,నోటిలో
గుద్దలో  ,Telugu ,abusive,0,గుద్దలో
మగతనం  ,Telugu ,abusive,0,మగతనం
బుద్ధిలేని  ,Telugu ,abusive,0,బుద్ధిలేని
కాముకుడు  ,Telugu ,abusive,0,కాముకుడు
అలక్ష్యం  ,Telugu ,abusive,0,అలక్ష్యం
చరిత్రలేని  ,Telugu ,abusive,0,చరిత్రలేని
చేతబడి  ,Telugu ,abusive,0,చేతబడి
మలమూత్రం  ,Telugu ,abusive,0,మలమూత్రం
చీడ  ,Telugu ,abusive,0,చీడ
రాక్షసుడు  ,Telugu ,abusive,0,రాక్షసుడు
